# r1_0,r1_1,r1_2,r1_3,r1_4,r1_5,r1_6,r2_0,r2_1,r2_2,r2_3,r2_4,r2_5,r2_6,y1_0,y1_1,y1_2,y1_3,y1_4,y1_5,y1_6,y2_0,y2_1,y2_2,y2_3,y2_4,y2_5,y2_6
-1.391100000000000003e+00,-9.767599999999999616e-01,-9.923100000000000254e-01,-5.427200000000000080e-02,-1.354300000000000059e+00,-6.624299999999999633e-01,-1.449600000000000055e-01,-8.931000000000000050e-01,6.379700000000000371e-01,-3.752499999999999725e-01,4.657499999999999973e-01,1.476499999999999924e+00,-5.759100000000000330e-01,1.111099999999999977e+00,2.329299999999999926e+00,-4.836000000000000021e-02,3.010400000000000187e+00,6.801300000000000123e-01,3.041399999999999881e+00,1.701400000000000023e+00,1.522499999999999964e+00,3.810399999999999898e-01,-1.481999999999999984e+00,1.207300000000000040e+00,-8.407900000000000373e-01,1.283400000000000096e+00,6.557899999999999840e-01,-3.380299999999999971e-01
-9.767599999999999616e-01,-9.923100000000000254e-01,-5.427200000000000080e-02,-1.354300000000000059e+00,-6.624299999999999633e-01,-1.449600000000000055e-01,1.303099999999999925e+00,6.379700000000000371e-01,-3.752499999999999725e-01,4.657499999999999973e-01,1.476499999999999924e+00,-5.759100000000000330e-01,1.111099999999999977e+00,7.599699999999999511e-02,-4.836000000000000021e-02,3.010400000000000187e+00,6.801300000000000123e-01,3.041399999999999881e+00,1.701400000000000023e+00,1.522499999999999964e+00,2.975099999999999856e+00,-1.481999999999999984e+00,1.207300000000000040e+00,-8.407900000000000373e-01,1.283400000000000096e+00,6.557899999999999840e-01,-3.380299999999999971e-01,2.510600000000000165e+00
-9.923100000000000254e-01,-5.427200000000000080e-02,-1.354300000000000059e+00,-6.624299999999999633e-01,-1.449600000000000055e-01,1.303099999999999925e+00,1.444399999999999906e+00,-3.752499999999999725e-01,4.657499999999999973e-01,1.476499999999999924e+00,-5.759100000000000330e-01,1.111099999999999977e+00,7.599699999999999511e-02,1.728500000000000036e-01,3.010400000000000187e+00,6.801300000000000123e-01,3.041399999999999881e+00,1.701400000000000023e+00,1.522499999999999964e+00,2.975099999999999856e+00,1.435999999999999943e+00,1.207300000000000040e+00,-8.407900000000000373e-01,1.283400000000000096e+00,6.557899999999999840e-01,-3.380299999999999971e-01,2.510600000000000165e+00,8.334000000000000297e-01
-5.427200000000000080e-02,-1.354300000000000059e+00,-6.624299999999999633e-01,-1.449600000000000055e-01,1.303099999999999925e+00,1.444399999999999906e+00,-8.449499999999999789e-01,4.657499999999999973e-01,1.476499999999999924e+00,-5.759100000000000330e-01,1.111099999999999977e+00,7.599699999999999511e-02,1.728500000000000036e-01,-1.570999999999999952e+00,6.801300000000000123e-01,3.041399999999999881e+00,1.701400000000000023e+00,1.522499999999999964e+00,2.975099999999999856e+00,1.435999999999999943e+00,7.337299999999999933e-01,-8.407900000000000373e-01,1.283400000000000096e+00,6.557899999999999840e-01,-3.380299999999999971e-01,2.510600000000000165e+00,8.334000000000000297e-01,1.090700000000000003e+00
-1.354300000000000059e+00,-6.624299999999999633e-01,-1.449600000000000055e-01,1.303099999999999925e+00,1.444399999999999906e+00,-8.449499999999999789e-01,-1.940399999999999903e+00,1.476499999999999924e+00,-5.759100000000000330e-01,1.111099999999999977e+00,7.599699999999999511e-02,1.728500000000000036e-01,-1.570999999999999952e+00,-6.692099999999999715e-01,3.041399999999999881e+00,1.701400000000000023e+00,1.522499999999999964e+00,2.975099999999999856e+00,1.435999999999999943e+00,7.337299999999999933e-01,-3.041900000000000048e+00,1.283400000000000096e+00,6.557899999999999840e-01,-3.380299999999999971e-01,2.510600000000000165e+00,8.334000000000000297e-01,1.090700000000000003e+00,-2.803199999999999914e+00
-6.624299999999999633e-01,-1.449600000000000055e-01,1.303099999999999925e+00,1.444399999999999906e+00,-8.449499999999999789e-01,-1.940399999999999903e+00,-1.609299999999999897e-01,-5.759100000000000330e-01,1.111099999999999977e+00,7.599699999999999511e-02,1.728500000000000036e-01,-1.570999999999999952e+00,-6.692099999999999715e-01,1.038000000000000034e+00,1.701400000000000023e+00,1.522499999999999964e+00,2.975099999999999856e+00,1.435999999999999943e+00,7.337299999999999933e-01,-3.041900000000000048e+00,-3.791100000000000025e-01,6.557899999999999840e-01,-3.380299999999999971e-01,2.510600000000000165e+00,8.334000000000000297e-01,1.090700000000000003e+00,-2.803199999999999914e+00,-3.940299999999999914e-01
-1.449600000000000055e-01,1.303099999999999925e+00,1.444399999999999906e+00,-8.449499999999999789e-01,-1.940399999999999903e+00,-1.609299999999999897e-01,1.814600000000000102e-01,1.111099999999999977e+00,7.599699999999999511e-02,1.728500000000000036e-01,-1.570999999999999952e+00,-6.692099999999999715e-01,1.038000000000000034e+00,-1.622200000000000086e+00,1.522499999999999964e+00,2.975099999999999856e+00,1.435999999999999943e+00,7.337299999999999933e-01,-3.041900000000000048e+00,-3.791100000000000025e-01,2.095099999999999962e+00,-3.380299999999999971e-01,2.510600000000000165e+00,8.334000000000000297e-01,1.090700000000000003e+00,-2.803199999999999914e+00,-3.940299999999999914e-01,9.544300000000000006e-01
1.303099999999999925e+00,1.444399999999999906e+00,-8.449499999999999789e-01,-1.940399999999999903e+00,-1.609299999999999897e-01,1.814600000000000102e-01,-9.299899999999999833e-01,7.599699999999999511e-02,1.728500000000000036e-01,-1.570999999999999952e+00,-6.692099999999999715e-01,1.038000000000000034e+00,-1.622200000000000086e+00,4.358699999999999797e-01,2.975099999999999856e+00,1.435999999999999943e+00,7.337299999999999933e-01,-3.041900000000000048e+00,-3.791100000000000025e-01,2.095099999999999962e+00,-1.244399999999999951e+00,2.510600000000000165e+00,8.334000000000000297e-01,1.090700000000000003e+00,-2.803199999999999914e+00,-3.940299999999999914e-01,9.544300000000000006e-01,-2.105300000000000171e+00
1.444399999999999906e+00,-8.449499999999999789e-01,-1.940399999999999903e+00,-1.609299999999999897e-01,1.814600000000000102e-01,-9.299899999999999833e-01,-1.376300000000000079e+00,1.728500000000000036e-01,-1.570999999999999952e+00,-6.692099999999999715e-01,1.038000000000000034e+00,-1.622200000000000086e+00,4.358699999999999797e-01,-2.723499999999999810e-01,1.435999999999999943e+00,7.337299999999999933e-01,-3.041900000000000048e+00,-3.791100000000000025e-01,2.095099999999999962e+00,-1.244399999999999951e+00,1.127799999999999914e+00,8.334000000000000297e-01,1.090700000000000003e+00,-2.803199999999999914e+00,-3.940299999999999914e-01,9.544300000000000006e-01,-2.105300000000000171e+00,7.404100000000000126e-01
-8.449499999999999789e-01,-1.940399999999999903e+00,-1.609299999999999897e-01,1.814600000000000102e-01,-9.299899999999999833e-01,-1.376300000000000079e+00,4.693800000000000194e-01,-1.570999999999999952e+00,-6.692099999999999715e-01,1.038000000000000034e+00,-1.622200000000000086e+00,4.358699999999999797e-01,-2.723499999999999810e-01,1.139300000000000035e-01,7.337299999999999933e-01,-3.041900000000000048e+00,-3.791100000000000025e-01,2.095099999999999962e+00,-1.244399999999999951e+00,1.127799999999999914e+00,-2.951699999999999879e-01,1.090700000000000003e+00,-2.803199999999999914e+00,-3.940299999999999914e-01,9.544300000000000006e-01,-2.105300000000000171e+00,7.404100000000000126e-01,-1.181100000000000039e+00
-1.940399999999999903e+00,-1.609299999999999897e-01,1.814600000000000102e-01,-9.299899999999999833e-01,-1.376300000000000079e+00,4.693800000000000194e-01,-8.282699999999999507e-01,-6.692099999999999715e-01,1.038000000000000034e+00,-1.622200000000000086e+00,4.358699999999999797e-01,-2.723499999999999810e-01,1.139300000000000035e-01,-1.934199999999999919e+00,-3.041900000000000048e+00,-3.791100000000000025e-01,2.095099999999999962e+00,-1.244399999999999951e+00,1.127799999999999914e+00,-2.951699999999999879e-01,2.390699999999999825e+00,-2.803199999999999914e+00,-3.940299999999999914e-01,9.544300000000000006e-01,-2.105300000000000171e+00,7.404100000000000126e-01,-1.181100000000000039e+00,1.022399999999999975e+00
-1.609299999999999897e-01,1.814600000000000102e-01,-9.299899999999999833e-01,-1.376300000000000079e+00,4.693800000000000194e-01,-8.282699999999999507e-01,-2.302800000000000125e-01,1.038000000000000034e+00,-1.622200000000000086e+00,4.358699999999999797e-01,-2.723499999999999810e-01,1.139300000000000035e-01,-1.934199999999999919e+00,-6.087799999999999878e-01,-3.791100000000000025e-01,2.095099999999999962e+00,-1.244399999999999951e+00,1.127799999999999914e+00,-2.951699999999999879e-01,2.390699999999999825e+00,-2.359300000000000175e+00,-3.940299999999999914e-01,9.544300000000000006e-01,-2.105300000000000171e+00,7.404100000000000126e-01,-1.181100000000000039e+00,1.022399999999999975e+00,-2.637300000000000200e+00
1.814600000000000102e-01,-9.299899999999999833e-01,-1.376300000000000079e+00,4.693800000000000194e-01,-8.282699999999999507e-01,-2.302800000000000125e-01,-2.396899999999999864e-01,-1.622200000000000086e+00,4.358699999999999797e-01,-2.723499999999999810e-01,1.139300000000000035e-01,-1.934199999999999919e+00,-6.087799999999999878e-01,-3.083400000000000030e-01,2.095099999999999962e+00,-1.244399999999999951e+00,1.127799999999999914e+00,-2.951699999999999879e-01,2.390699999999999825e+00,-2.359300000000000175e+00,1.389499999999999957e+00,9.544300000000000006e-01,-2.105300000000000171e+00,7.404100000000000126e-01,-1.181100000000000039e+00,1.022399999999999975e+00,-2.637300000000000200e+00,7.380700000000000038e-01
-9.299899999999999833e-01,-1.376300000000000079e+00,4.693800000000000194e-01,-8.282699999999999507e-01,-2.302800000000000125e-01,-2.396899999999999864e-01,3.860000000000000236e-02,4.358699999999999797e-01,-2.723499999999999810e-01,1.139300000000000035e-01,-1.934199999999999919e+00,-6.087799999999999878e-01,-3.083400000000000030e-01,-1.451400000000000023e+00,-1.244399999999999951e+00,1.127799999999999914e+00,-2.951699999999999879e-01,2.390699999999999825e+00,-2.359300000000000175e+00,1.389499999999999957e+00,-5.121900000000000341e-01,-2.105300000000000171e+00,7.404100000000000126e-01,-1.181100000000000039e+00,1.022399999999999975e+00,-2.637300000000000200e+00,7.380700000000000038e-01,-8.170199999999999685e-01
-1.376300000000000079e+00,4.693800000000000194e-01,-8.282699999999999507e-01,-2.302800000000000125e-01,-2.396899999999999864e-01,3.860000000000000236e-02,-8.018500000000000627e-02,-2.723499999999999810e-01,1.139300000000000035e-01,-1.934199999999999919e+00,-6.087799999999999878e-01,-3.083400000000000030e-01,-1.451400000000000023e+00,-1.498099999999999987e+00,1.127799999999999914e+00,-2.951699999999999879e-01,2.390699999999999825e+00,-2.359300000000000175e+00,1.389499999999999957e+00,-5.121900000000000341e-01,-5.142999999999999794e-01,7.404100000000000126e-01,-1.181100000000000039e+00,1.022399999999999975e+00,-2.637300000000000200e+00,7.380700000000000038e-01,-8.170199999999999685e-01,-8.947699999999999543e-01
4.693800000000000194e-01,-8.282699999999999507e-01,-2.302800000000000125e-01,-2.396899999999999864e-01,3.860000000000000236e-02,-8.018500000000000627e-02,1.311199999999999866e-01,1.139300000000000035e-01,-1.934199999999999919e+00,-6.087799999999999878e-01,-3.083400000000000030e-01,-1.451400000000000023e+00,-1.498099999999999987e+00,-4.987300000000000066e-01,-2.951699999999999879e-01,2.390699999999999825e+00,-2.359300000000000175e+00,1.389499999999999957e+00,-5.121900000000000341e-01,-5.142999999999999794e-01,-1.282399999999999984e+00,-1.181100000000000039e+00,1.022399999999999975e+00,-2.637300000000000200e+00,7.380700000000000038e-01,-8.170199999999999685e-01,-8.947699999999999543e-01,-1.102999999999999980e+00
-8.282699999999999507e-01,-2.302800000000000125e-01,-2.396899999999999864e-01,3.860000000000000236e-02,-8.018500000000000627e-02,1.311199999999999866e-01,-4.693399999999999794e-01,-1.934199999999999919e+00,-6.087799999999999878e-01,-3.083400000000000030e-01,-1.451400000000000023e+00,-1.498099999999999987e+00,-4.987300000000000066e-01,6.298499999999999932e-02,2.390699999999999825e+00,-2.359300000000000175e+00,1.389499999999999957e+00,-5.121900000000000341e-01,-5.142999999999999794e-01,-1.282399999999999984e+00,-1.933499999999999941e-01,1.022399999999999975e+00,-2.637300000000000200e+00,7.380700000000000038e-01,-8.170199999999999685e-01,-8.947699999999999543e-01,-1.102999999999999980e+00,-2.507099999999999884e-01
-2.302800000000000125e-01,-2.396899999999999864e-01,3.860000000000000236e-02,-8.018500000000000627e-02,1.311199999999999866e-01,-4.693399999999999794e-01,-4.873000000000000109e-01,-6.087799999999999878e-01,-3.083400000000000030e-01,-1.451400000000000023e+00,-1.498099999999999987e+00,-4.987300000000000066e-01,6.298499999999999932e-02,-2.151800000000000157e+00,-2.359300000000000175e+00,1.389499999999999957e+00,-5.121900000000000341e-01,-5.142999999999999794e-01,-1.282399999999999984e+00,-1.933499999999999941e-01,-5.265600000000000280e-01,-2.637300000000000200e+00,7.380700000000000038e-01,-8.170199999999999685e-01,-8.947699999999999543e-01,-1.102999999999999980e+00,-2.507099999999999884e-01,-4.938699999999999757e-01
-2.396899999999999864e-01,3.860000000000000236e-02,-8.018500000000000627e-02,1.311199999999999866e-01,-4.693399999999999794e-01,-4.873000000000000109e-01,-1.925100000000000033e+00,-3.083400000000000030e-01,-1.451400000000000023e+00,-1.498099999999999987e+00,-4.987300000000000066e-01,6.298499999999999932e-02,-2.151800000000000157e+00,-1.862600000000000033e+00,1.389499999999999957e+00,-5.121900000000000341e-01,-5.142999999999999794e-01,-1.282399999999999984e+00,-1.933499999999999941e-01,-5.265600000000000280e-01,-1.991999999999999993e+00,7.380700000000000038e-01,-8.170199999999999685e-01,-8.947699999999999543e-01,-1.102999999999999980e+00,-2.507099999999999884e-01,-4.938699999999999757e-01,-2.934200000000000141e+00
3.860000000000000236e-02,-8.018500000000000627e-02,1.311199999999999866e-01,-4.693399999999999794e-01,-4.873000000000000109e-01,-1.925100000000000033e+00,-4.619900000000000118e-01,-1.451400000000000023e+00,-1.498099999999999987e+00,-4.987300000000000066e-01,6.298499999999999932e-02,-2.151800000000000157e+00,-1.862600000000000033e+00,7.745300000000000518e-01,-5.121900000000000341e-01,-5.142999999999999794e-01,-1.282399999999999984e+00,-1.933499999999999941e-01,-5.265600000000000280e-01,-1.991999999999999993e+00,-1.758399999999999963e+00,-8.170199999999999685e-01,-8.947699999999999543e-01,-1.102999999999999980e+00,-2.507099999999999884e-01,-4.938699999999999757e-01,-2.934200000000000141e+00,-1.848300000000000054e+00
-8.018500000000000627e-02,1.311199999999999866e-01,-4.693399999999999794e-01,-4.873000000000000109e-01,-1.925100000000000033e+00,-4.619900000000000118e-01,2.910200000000000009e-01,-1.498099999999999987e+00,-4.987300000000000066e-01,6.298499999999999932e-02,-2.151800000000000157e+00,-1.862600000000000033e+00,7.745300000000000518e-01,-2.669900000000000051e-01,-5.142999999999999794e-01,-1.282399999999999984e+00,-1.933499999999999941e-01,-5.265600000000000280e-01,-1.991999999999999993e+00,-1.758399999999999963e+00,2.338499999999999801e+00,-8.947699999999999543e-01,-1.102999999999999980e+00,-2.507099999999999884e-01,-4.938699999999999757e-01,-2.934200000000000141e+00,-1.848300000000000054e+00,1.124600000000000044e+00
1.311199999999999866e-01,-4.693399999999999794e-01,-4.873000000000000109e-01,-1.925100000000000033e+00,-4.619900000000000118e-01,2.910200000000000009e-01,1.195100000000000051e-01,-4.987300000000000066e-01,6.298499999999999932e-02,-2.151800000000000157e+00,-1.862600000000000033e+00,7.745300000000000518e-01,-2.669900000000000051e-01,4.844399999999999817e-01,-1.282399999999999984e+00,-1.933499999999999941e-01,-5.265600000000000280e-01,-1.991999999999999993e+00,-1.758399999999999963e+00,2.338499999999999801e+00,1.145300000000000068e-01,-1.102999999999999980e+00,-2.507099999999999884e-01,-4.938699999999999757e-01,-2.934200000000000141e+00,-1.848300000000000054e+00,1.124600000000000044e+00,-6.417500000000000426e-01
-4.693399999999999794e-01,-4.873000000000000109e-01,-1.925100000000000033e+00,-4.619900000000000118e-01,2.910200000000000009e-01,1.195100000000000051e-01,-1.241999999999999993e+00,6.298499999999999932e-02,-2.151800000000000157e+00,-1.862600000000000033e+00,7.745300000000000518e-01,-2.669900000000000051e-01,4.844399999999999817e-01,-3.085599999999999898e+00,-1.933499999999999941e-01,-5.265600000000000280e-01,-1.991999999999999993e+00,-1.758399999999999963e+00,2.338499999999999801e+00,1.145300000000000068e-01,1.366100000000000092e+00,-2.507099999999999884e-01,-4.938699999999999757e-01,-2.934200000000000141e+00,-1.848300000000000054e+00,1.124600000000000044e+00,-6.417500000000000426e-01,7.644199999999999884e-01
-4.873000000000000109e-01,-1.925100000000000033e+00,-4.619900000000000118e-01,2.910200000000000009e-01,1.195100000000000051e-01,-1.241999999999999993e+00,-4.729099999999999970e-01,-2.151800000000000157e+00,-1.862600000000000033e+00,7.745300000000000518e-01,-2.669900000000000051e-01,4.844399999999999817e-01,-3.085599999999999898e+00,1.392200000000000104e+00,-5.265600000000000280e-01,-1.991999999999999993e+00,-1.758399999999999963e+00,2.338499999999999801e+00,1.145300000000000068e-01,1.366100000000000092e+00,-3.636899999999999800e+00,-4.938699999999999757e-01,-2.934200000000000141e+00,-1.848300000000000054e+00,1.124600000000000044e+00,-6.417500000000000426e-01,7.644199999999999884e-01,-4.069899999999999629e+00
