# r1_0,r1_1,r1_2,r2_0,r2_1,r2_2,y1_0,y1_1,y1_2,y2_0,y2_1,y2_2
8.968500000000000361e-01,-1.419999999999999929e+00,9.096400000000000041e-01,8.968500000000000361e-01,-1.419999999999999929e+00,9.096400000000000041e-01,-2.328899999999999970e+00,2.096299999999999830e+00,-2.981899999999999995e+00,-2.183399999999999785e+00,1.999400000000000066e+00,-3.002699999999999925e+00
-1.419999999999999929e+00,9.096400000000000041e-01,8.038699999999999735e-01,-1.419999999999999929e+00,9.096400000000000041e-01,8.038699999999999735e-01,2.096299999999999830e+00,-2.981899999999999995e+00,2.510800000000000143e+00,1.999400000000000066e+00,-3.002699999999999925e+00,3.169500000000000206e+00
9.096400000000000041e-01,8.038699999999999735e-01,-8.209800000000000431e-01,9.096400000000000041e-01,8.038699999999999735e-01,-8.209800000000000431e-01,-2.981899999999999995e+00,2.510800000000000143e+00,-2.946000000000000008e-02,-3.002699999999999925e+00,3.169500000000000206e+00,-7.039199999999999902e-01
8.038699999999999735e-01,-8.209800000000000431e-01,-6.862099999999999866e-01,8.038699999999999735e-01,-8.209800000000000431e-01,-6.862099999999999866e-01,2.510800000000000143e+00,-2.946000000000000008e-02,-7.740399999999999503e-01,3.169500000000000206e+00,-7.039199999999999902e-01,-8.906600000000000072e-01
-8.209800000000000431e-01,-6.862099999999999866e-01,2.610500000000000043e+00,-8.209800000000000431e-01,-6.862099999999999866e-01,2.610500000000000043e+00,-2.946000000000000008e-02,-7.740399999999999503e-01,-8.230100000000000193e-01,-7.039199999999999902e-01,-8.906600000000000072e-01,1.203899999999999970e-01
-6.862099999999999866e-01,2.610500000000000043e+00,7.162500000000000533e-01,-6.862099999999999866e-01,2.610500000000000043e+00,7.162500000000000533e-01,-7.740399999999999503e-01,-8.230100000000000193e-01,3.785299999999999887e+00,-8.906600000000000072e-01,1.203899999999999970e-01,4.068599999999999994e+00
2.610500000000000043e+00,7.162500000000000533e-01,-4.715199999999999947e-01,2.610500000000000043e+00,7.162500000000000533e-01,-4.715199999999999947e-01,-8.230100000000000193e-01,3.785299999999999887e+00,-3.303900000000000170e-01,1.203899999999999970e-01,4.068599999999999994e+00,-9.251700000000000479e-01
7.162500000000000533e-01,-4.715199999999999947e-01,1.747800000000000020e+00,7.162500000000000533e-01,-4.715199999999999947e-01,1.747800000000000020e+00,3.785299999999999887e+00,-3.303900000000000170e-01,-3.192599999999999882e-01,4.068599999999999994e+00,-9.251700000000000479e-01,5.080700000000000216e-01
-4.715199999999999947e-01,1.747800000000000020e+00,-5.278899999999999704e-01,-4.715199999999999947e-01,1.747800000000000020e+00,-5.278899999999999704e-01,-3.303900000000000170e-01,-3.192599999999999882e-01,2.057900000000000063e+00,-9.251700000000000479e-01,5.080700000000000216e-01,2.042800000000000171e+00
1.747800000000000020e+00,-5.278899999999999704e-01,-2.965900000000000203e-01,1.747800000000000020e+00,-5.278899999999999704e-01,-2.965900000000000203e-01,-3.192599999999999882e-01,2.057900000000000063e+00,-1.798100000000000032e+00,5.080700000000000216e-01,2.042800000000000171e+00,-2.013300000000000090e+00
-5.278899999999999704e-01,-2.965900000000000203e-01,-9.306100000000000483e-01,-5.278899999999999704e-01,-2.965900000000000203e-01,-9.306100000000000483e-01,2.057900000000000063e+00,-1.798100000000000032e+00,-2.282699999999999920e-03,2.042800000000000171e+00,-2.013300000000000090e+00,1.144799999999999984e-01
-2.965900000000000203e-01,-9.306100000000000483e-01,2.259799999999999809e+00,-2.965900000000000203e-01,-9.306100000000000483e-01,2.259799999999999809e+00,-1.798100000000000032e+00,-2.282699999999999920e-03,-1.884100000000000108e+00,-2.013300000000000090e+00,1.144799999999999984e-01,-1.137699999999999934e+00
-9.306100000000000483e-01,2.259799999999999809e+00,-5.743000000000000327e-01,-9.306100000000000483e-01,2.259799999999999809e+00,-5.743000000000000327e-01,-2.282699999999999920e-03,-1.884100000000000108e+00,3.579299999999999926e+00,1.144799999999999984e-01,-1.137699999999999934e+00,3.642500000000000071e+00
2.259799999999999809e+00,-5.743000000000000327e-01,-1.956400000000000083e-01,2.259799999999999809e+00,-5.743000000000000327e-01,-1.956400000000000083e-01,-1.884100000000000108e+00,3.579299999999999926e+00,-2.297200000000000131e+00,-1.137699999999999934e+00,3.642500000000000071e+00,-2.801699999999999857e+00
-5.743000000000000327e-01,-1.956400000000000083e-01,-1.467000000000000082e+00,-5.743000000000000327e-01,-1.956400000000000083e-01,-1.467000000000000082e+00,3.579299999999999926e+00,-2.297200000000000131e+00,7.145099999999999785e-01,3.642500000000000071e+00,-2.801699999999999857e+00,7.097999999999999865e-01
-1.956400000000000083e-01,-1.467000000000000082e+00,-1.204900000000000082e+00,-1.956400000000000083e-01,-1.467000000000000082e+00,-1.204900000000000082e+00,-2.297200000000000131e+00,7.145099999999999785e-01,-2.801000000000000156e+00,-2.801699999999999857e+00,7.097999999999999865e-01,-3.284400000000000208e+00
-1.467000000000000082e+00,-1.204900000000000082e+00,-2.271300000000000097e+00,-1.467000000000000082e+00,-1.204900000000000082e+00,-2.271300000000000097e+00,7.145099999999999785e-01,-2.801000000000000156e+00,-7.070400000000000018e-01,7.097999999999999865e-01,-3.284400000000000208e+00,-1.083399999999999919e+00
-1.204900000000000082e+00,-2.271300000000000097e+00,8.305500000000000105e-01,-1.204900000000000082e+00,-2.271300000000000097e+00,8.305500000000000105e-01,-2.801000000000000156e+00,-7.070400000000000018e-01,-3.117700000000000138e+00,-3.284400000000000208e+00,-1.083399999999999919e+00,-2.952199999999999935e+00
-2.271300000000000097e+00,8.305500000000000105e-01,-8.324099999999999833e-01,-2.271300000000000097e+00,8.305500000000000105e-01,-8.324099999999999833e-01,-7.070400000000000018e-01,-3.117700000000000138e+00,2.525500000000000078e+00,-1.083399999999999919e+00,-2.952199999999999935e+00,2.421699999999999964e+00
8.305500000000000105e-01,-8.324099999999999833e-01,-1.626099999999999898e-03,8.305500000000000105e-01,-8.324099999999999833e-01,-1.626099999999999898e-03,-3.117700000000000138e+00,2.525500000000000078e+00,-1.747700000000000031e+00,-2.952199999999999935e+00,2.421699999999999964e+00,-2.348199999999999843e+00
-8.324099999999999833e-01,-1.626099999999999898e-03,1.302799999999999958e+00,-8.324099999999999833e-01,-1.626099999999999898e-03,1.302799999999999958e+00,2.525500000000000078e+00,-1.747700000000000031e+00,1.464499999999999913e+00,2.421699999999999964e+00,-2.348199999999999843e+00,1.993999999999999995e+00
-1.626099999999999898e-03,1.302799999999999958e+00,2.844999999999999751e-01,-1.626099999999999898e-03,1.302799999999999958e+00,2.844999999999999751e-01,-1.747700000000000031e+00,1.464499999999999913e+00,1.562400000000000011e+00,-2.348199999999999843e+00,1.993999999999999995e+00,1.284999999999999920e+00
1.302799999999999958e+00,2.844999999999999751e-01,-3.471099999999999880e-02,1.302799999999999958e+00,2.844999999999999751e-01,-3.471099999999999880e-02,1.464499999999999913e+00,1.562400000000000011e+00,4.496200000000000196e-01,1.993999999999999995e+00,1.284999999999999920e+00,2.286999999999999866e-01
2.844999999999999751e-01,-3.471099999999999880e-02,-1.070699999999999985e+00,2.844999999999999751e-01,-3.471099999999999880e-02,-1.070699999999999985e+00,1.562400000000000011e+00,4.496200000000000196e-01,9.938099999999999712e-02,1.284999999999999920e+00,2.286999999999999866e-01,-2.406399999999999928e-01
-3.471099999999999880e-02,-1.070699999999999985e+00,-5.859600000000000364e-01,-3.471099999999999880e-02,-1.070699999999999985e+00,-5.859600000000000364e-01,4.496200000000000196e-01,9.938099999999999712e-02,-1.488799999999999901e+00,2.286999999999999866e-01,-2.406399999999999928e-01,-1.644200000000000106e+00
-1.070699999999999985e+00,-5.859600000000000364e-01,6.797699999999999576e-02,-1.070699999999999985e+00,-5.859600000000000364e-01,6.797699999999999576e-02,9.938099999999999712e-02,-1.488799999999999901e+00,-3.275000000000000133e-01,-2.406399999999999928e-01,-1.644200000000000106e+00,-1.302200000000000024e-01
-5.859600000000000364e-01,6.797699999999999576e-02,-7.704100000000000392e-01,-5.859600000000000364e-01,6.797699999999999576e-02,-7.704100000000000392e-01,-1.488799999999999901e+00,-3.275000000000000133e-01,1.281599999999999961e-01,-1.644200000000000106e+00,-1.302200000000000024e-01,-1.769000000000000017e-01
6.797699999999999576e-02,-7.704100000000000392e-01,1.072100000000000053e+00,6.797699999999999576e-02,-7.704100000000000392e-01,1.072100000000000053e+00,-3.275000000000000133e-01,1.281599999999999961e-01,-9.328499999999999570e-01,-1.302200000000000024e-01,-1.769000000000000017e-01,-6.883399999999999519e-01
-7.704100000000000392e-01,1.072100000000000053e+00,4.173899999999999832e-01,-7.704100000000000392e-01,1.072100000000000053e+00,4.173899999999999832e-01,1.281599999999999961e-01,-9.328499999999999570e-01,2.019299999999999873e+00,-1.769000000000000017e-01,-6.883399999999999519e-01,2.189200000000000035e+00
1.072100000000000053e+00,4.173899999999999832e-01,-1.316400000000000070e-01,1.072100000000000053e+00,4.173899999999999832e-01,-1.316400000000000070e-01,-9.328499999999999570e-01,2.019299999999999873e+00,1.434500000000000011e-02,-6.883399999999999519e-01,2.189200000000000035e+00,-3.468800000000000217e-01
4.173899999999999832e-01,-1.316400000000000070e-01,4.708499999999999908e-01,4.173899999999999832e-01,-1.316400000000000070e-01,4.708499999999999908e-01,2.019299999999999873e+00,1.434500000000000011e-02,1.478700000000000014e-01,2.189200000000000035e+00,-3.468800000000000217e-01,3.606099999999999861e-01
-1.316400000000000070e-01,4.708499999999999908e-01,-2.438299999999999912e+00,-1.316400000000000070e-01,4.708499999999999908e-01,-2.438299999999999912e+00,1.434500000000000011e-02,1.478700000000000014e-01,5.445200000000000040e-01,-3.468800000000000217e-01,3.606099999999999861e-01,-2.188299999999999967e-01
4.708499999999999908e-01,-2.438299999999999912e+00,-9.367200000000000526e-02,4.708499999999999908e-01,-2.438299999999999912e+00,-9.367200000000000526e-02,1.478700000000000014e-01,5.445200000000000040e-01,-3.597100000000000186e+00,3.606099999999999861e-01,-2.188299999999999967e-01,-3.653399999999999981e+00
-2.438299999999999912e+00,-9.367200000000000526e-02,-1.195200000000000040e+00,-2.438299999999999912e+00,-9.367200000000000526e-02,-1.195200000000000040e+00,5.445200000000000040e-01,-3.597100000000000186e+00,1.089199999999999946e+00,-2.188299999999999967e-01,-3.653399999999999981e+00,1.127299999999999969e+00
-9.367200000000000526e-02,-1.195200000000000040e+00,1.536499999999999977e+00,-9.367200000000000526e-02,-1.195200000000000040e+00,1.536499999999999977e+00,-3.597100000000000186e+00,1.089199999999999946e+00,-2.241200000000000081e+00,-3.653399999999999981e+00,1.127299999999999969e+00,-2.095000000000000195e+00
-1.195200000000000040e+00,1.536499999999999977e+00,-1.161000000000000032e+00,-1.195200000000000040e+00,1.536499999999999977e+00,-1.161000000000000032e+00,1.089199999999999946e+00,-2.241200000000000081e+00,3.379100000000000215e+00,1.127299999999999969e+00,-2.095000000000000195e+00,3.177200000000000024e+00
1.536499999999999977e+00,-1.161000000000000032e+00,8.338299999999999879e-02,1.536499999999999977e+00,-1.161000000000000032e+00,8.338299999999999879e-02,-2.241200000000000081e+00,3.379100000000000215e+00,-2.637399999999999967e+00,-2.095000000000000195e+00,3.177200000000000024e+00,-3.179800000000000182e+00
-1.161000000000000032e+00,8.338299999999999879e-02,1.309900000000000064e+00,-1.161000000000000032e+00,8.338299999999999879e-02,1.309900000000000064e+00,3.379100000000000215e+00,-2.637399999999999967e+00,1.653100000000000014e+00,3.177200000000000024e+00,-3.179800000000000182e+00,2.420700000000000074e+00
8.338299999999999879e-02,1.309900000000000064e+00,-1.575199999999999934e+00,8.338299999999999879e-02,1.309900000000000064e+00,-1.575199999999999934e+00,-2.637399999999999967e+00,1.653100000000000014e+00,1.126800000000000024e+00,-3.179800000000000182e+00,2.420700000000000074e+00,2.864599999999999924e-01
1.309900000000000064e+00,-1.575199999999999934e+00,5.113499999999999712e-01,1.309900000000000064e+00,-1.575199999999999934e+00,5.113499999999999712e-01,1.653100000000000014e+00,1.126800000000000024e+00,-2.149999999999999911e+00,2.420700000000000074e+00,2.864599999999999924e-01,-2.088000000000000078e+00
-1.575199999999999934e+00,5.113499999999999712e-01,1.105099999999999971e+00,-1.575199999999999934e+00,5.113499999999999712e-01,1.105099999999999971e+00,1.126800000000000024e+00,-2.149999999999999911e+00,1.557199999999999918e+00,2.864599999999999924e-01,-2.088000000000000078e+00,2.186100000000000154e+00
5.113499999999999712e-01,1.105099999999999971e+00,-6.781199999999999450e-01,5.113499999999999712e-01,1.105099999999999971e+00,-6.781199999999999450e-01,-2.149999999999999911e+00,1.557199999999999918e+00,8.461899999999999977e-01,-2.088000000000000078e+00,2.186100000000000154e+00,3.495699999999999918e-01
1.105099999999999971e+00,-6.781199999999999450e-01,-7.277799999999999825e-01,1.105099999999999971e+00,-6.781199999999999450e-01,-7.277799999999999825e-01,1.557199999999999918e+00,8.461899999999999977e-01,-9.485200000000000298e-01,2.186100000000000154e+00,3.495699999999999918e-01,-1.220699999999999896e+00
-6.781199999999999450e-01,-7.277799999999999825e-01,1.208199999999999968e-01,-6.781199999999999450e-01,-7.277799999999999825e-01,1.208199999999999968e-01,8.461899999999999977e-01,-9.485200000000000298e-01,-6.874900000000000455e-01,3.495699999999999918e-01,-1.220699999999999896e+00,-4.810400000000000231e-01
-7.277799999999999825e-01,1.208199999999999968e-01,-1.264799999999999924e+00,-7.277799999999999825e-01,1.208199999999999968e-01,-1.264799999999999924e+00,-9.485200000000000298e-01,-6.874900000000000455e-01,2.469399999999999928e-01,-1.220699999999999896e+00,-4.810400000000000231e-01,-1.092100000000000015e-01
1.208199999999999968e-01,-1.264799999999999924e+00,-2.445800000000000196e+00,1.208199999999999968e-01,-1.264799999999999924e+00,-2.445800000000000196e+00,-6.874900000000000455e-01,2.469399999999999928e-01,-1.826999999999999957e+00,-4.810400000000000231e-01,-1.092100000000000015e-01,-2.683699999999999974e+00
-1.264799999999999924e+00,-2.445800000000000196e+00,-1.178700000000000081e+00,-1.264799999999999924e+00,-2.445800000000000196e+00,-1.178700000000000081e+00,2.469399999999999928e-01,-1.826999999999999957e+00,-2.617999999999999883e+00,-1.092100000000000015e-01,-2.683699999999999974e+00,-2.829899999999999860e+00
-2.445800000000000196e+00,-1.178700000000000081e+00,-3.245700000000000252e-01,-2.445800000000000196e+00,-1.178700000000000081e+00,-3.245700000000000252e-01,-1.826999999999999957e+00,-2.617999999999999883e+00,-6.804599999999999538e-01,-2.683699999999999974e+00,-2.829899999999999860e+00,-6.839499999999999469e-01
-1.178700000000000081e+00,-3.245700000000000252e-01,-7.220400000000000151e-01,-1.178700000000000081e+00,-3.245700000000000252e-01,-7.220400000000000151e-01,-2.617999999999999883e+00,-6.804599999999999538e-01,8.774800000000000655e-02,-2.829899999999999860e+00,-6.839499999999999469e-01,-3.798599999999999755e-01
-3.245700000000000252e-01,-7.220400000000000151e-01,2.798100000000000032e-01,-3.245700000000000252e-01,-7.220400000000000151e-01,2.798100000000000032e-01,-6.804599999999999538e-01,8.774800000000000655e-02,-3.346899999999999875e-01,-6.839499999999999469e-01,-3.798599999999999755e-01,-5.257699999999999596e-01
-7.220400000000000151e-01,2.798100000000000032e-01,-1.961700000000000110e-01,-7.220400000000000151e-01,2.798100000000000032e-01,-1.961700000000000110e-01,8.774800000000000655e-02,-3.346899999999999875e-01,1.234499999999999931e+00,-3.798599999999999755e-01,-5.257699999999999596e-01,9.913199999999999790e-01
2.798100000000000032e-01,-1.961700000000000110e-01,-2.469899999999999873e-01,2.798100000000000032e-01,-1.961700000000000110e-01,-2.469899999999999873e-01,-3.346899999999999875e-01,1.234499999999999931e+00,-6.896800000000000153e-02,-5.257699999999999596e-01,9.913199999999999790e-01,-4.829800000000000204e-01
-1.961700000000000110e-01,-2.469899999999999873e-01,3.205700000000000216e-01,-1.961700000000000110e-01,-2.469899999999999873e-01,3.205700000000000216e-01,1.234499999999999931e+00,-6.896800000000000153e-02,3.421299999999999897e-01,9.913199999999999790e-01,-4.829800000000000204e-01,3.608000000000000096e-01
-2.469899999999999873e-01,3.205700000000000216e-01,-4.527399999999999758e-01,-2.469899999999999873e-01,3.205700000000000216e-01,-4.527399999999999758e-01,-6.896800000000000153e-02,3.421299999999999897e-01,7.014099999999999779e-01,-4.829800000000000204e-01,3.608000000000000096e-01,4.155099999999999905e-01
3.205700000000000216e-01,-4.527399999999999758e-01,-2.004500000000000171e+00,3.205700000000000216e-01,-4.527399999999999758e-01,-2.004500000000000171e+00,3.421299999999999897e-01,7.014099999999999779e-01,-5.023699999999999832e-01,3.608000000000000096e-01,4.155099999999999905e-01,-1.278899999999999926e+00
